facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,120,14.5,12.7,16.7,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,167,12.9,9.6,17.7,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,40,19.6,16.0,23.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,NEWTON,(417) 451-1234,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,39,16,12.9,19.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,7,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,40,4.1,-20.9,35.7,36,11,,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,53,14.9,12.7,17.3,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,176,13.6,10,18.3,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,51,1,0.7,1.5,Not Applicable,Not Applicable,,01/01/2024,12/31/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,7,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,CARROLL,(660) 542-1695,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,40,15.9,12.7,19.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,43,0.6,-22.3,31,40,13,,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,75,15.2,13.3,17.6,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,88,12.6,9.3,17.3,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,PIKE,(573) 754-5531,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,43,16,12.8,19.7,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,EDAC_30_PN,Hospital return days for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,39,14.7,12.6,17.2,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2022,12/31/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,01/01/2024,12/31/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,01/01/2024,12/31/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,HOWELL,(417) 934-7000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,52,29.3,3.3,60.5,45,20,,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,45,15.1,13.0,17.5,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,01/01/2022,12/31/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,01/01/2024,12/31/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,IRON,(573) 546-1260,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,52,16.1,13.1,19.6,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,68,9.8,-14.7,39.3,56,20,,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,87,100.9,74.3,131.1,82,26,,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,218,16.5,14.5,18.6,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,168,12.5,9.3,17.2,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,01/01/2024,12/31/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,5,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,68,20.1,16.9,24.0,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,1,07/01/2021,06/30/2024
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,FRANKLIN,(573) 468-4186,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,87,17.3,14.1,21.1,Not Applicable,Not Applicable,,07/01/2021,06/30/2024
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,JASPER,(417) 358-8121,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,JASPER,(417) 358-8121,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,28,-13.3,-40.8,24.3,26,5,,07/01/2021,06/30/2024
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,JASPER,(417) 358-8121,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,60,-35.5,-51,-13.5,59,10,,07/01/2021,06/30/2024
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,JASPER,(417) 358-8121,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,173,15.1,13.4,17.1,Not Applicable,Not Applicable,,07/01/2023,06/30/2024
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,JASPER,(417) 358-8121,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,401,13.8,10.3,18.4,Not Applicable,Not Applicable,,01/01/2022,12/31/2024
