cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Average_Daily_Census,Average Daily Census,9,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,Not Available,13,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,19,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,Not Available,13,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,47,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,Not Available,13,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,Not Available,13,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Home,Care Provided in Home,65,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,16,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,2,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,17,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,0,14,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Care_Provided_other_locations,Care Provided in All other locations,0,14,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261688,TERRACE HOSPICE,"4650 S NATIONAL AVE, STE D2",,SPRINGFIELD,MO,65810,Greene,(417) 244-0000,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_001_01_DENOMINATOR,,76,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_002_01_DENOMINATOR,,76,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_003_01_DENOMINATOR,,76,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_004_01_DENOMINATOR,,48,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_005_01_DENOMINATOR,,76,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_006_01_DENOMINATOR,,72,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,95.8,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_007_01_DENOMINATOR,,21,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,100,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_008_01_DENOMINATOR,,76,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,96.1,,07/01/2024-06/30/2025
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,25,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,76,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,9,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"2,503",,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_01_OBSERVED,CHC/GIP provided (% days),2,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),94,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),18,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),16.7,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),9,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),8,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_03_OBSERVED,Early live discharges (% live discharges),12.5,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),85,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),8,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_04_OBSERVED,Late live discharges (% live discharges),25,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),21,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",8,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",12.5,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",76,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",8,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",12.5,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_06_PERCENTILE,"Burdensome transitions, Type 2 (% live discharges)",100,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_07_DENOMINATOR,Per-beneficiary spending (U.S. dollars $),67,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_07_OBSERVED,Per-beneficiary spending (U.S. dollars $),"5,964",,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_07_PERCENTILE,Per-beneficiary spending (U.S. dollars $),2,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_08_DENOMINATOR,Nurse care minutes per routine home care days (minutes),"2,444",,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_08_OBSERVED,Nurse care minutes per routine home care days (minutes),16.1,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_08_PERCENTILE,Nurse care minutes per routine home care days (minutes),83,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_09_DENOMINATOR,Skilled nursing minutes on weekends (% minutes),"39,435",,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_09_OBSERVED,Skilled nursing minutes on weekends (% minutes),8.3,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_09_PERCENTILE,Skilled nursing minutes on weekends (% minutes),54,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_10_DENOMINATOR,Visits near death (% decedents),53,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_10_OBSERVED,Visits near death (% decedents),96.2,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,H_012_10_PERCENTILE,Visits near death (% decedents),72,,01/01/2023-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Average_Daily_Census,Average Daily Census,4,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Provided_Home_Care_and_other,Provided Routine Home Care and other levels of care,Yes,,01/01/2022-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Provided_Home_Care_only,Provided Routine Home Care only,No,,01/01/2022-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_Cancer,Percent of Patients with Cancer,23,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_Dementia,Percent of Patients with Dementia,Not Available,13,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_Stroke,Percent of Patients with Stroke,Not Available,13,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_Circ_Heart_Disease,Percent of Patients with Circulatory/heart disease,Not Available,13,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_Resp_Disease,Percent of Patients with Respiratory disease,34,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Pct_Pts_w_other_conditions,Percent of Patients with Other Conditions,Not Available,13,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Home,Care Provided in Home,96,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Assisted_Living,Care Provided in Assisted Living Facility,0,14,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Nursing_Facility,Care Provided in Nursing Facility,0,14,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Skilled_Nursing,Care Provided in Skilled Nursing Facility,1,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Inpatient_Hospital,Care Provided in Inpatient Hospital Facility,3,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_Inpatient_Hospice,Care Provided in Inpatient Hospice Facility,0,14,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Care_Provided_other_locations,Care Provided in All other locations,0,14,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Bene_MA_Pct,Hospice served at least 1 patient enrolled in Medicare Advantage during one year,Yes,,01/01/2024-12/31/2024
261689,OZARK HOSPICE,"2725 N WESTWOOD, SUITE 18",,POPLAR BLUFF,MO,63901,Butler,(573) 686-5510,7,Bene_Dual_Pct,Hospice served at least 1 patient with both Medicare and Medicaid coverage during one year,Yes,,01/01/2024-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_001_01_DENOMINATOR,,82,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_001_01_OBSERVED,Hospice and Palliative Care Treatment Preferences,98.8,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_002_01_DENOMINATOR,,82,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_002_01_OBSERVED,Beliefs & Values Addressed (if desired by the patient),98.8,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_003_01_DENOMINATOR,,82,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_003_01_OBSERVED,Hospice and Palliative Care Pain Screening,97.6,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_004_01_DENOMINATOR,,33,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_004_01_OBSERVED,Hospice and Palliative Care Pain Assessment,87.9,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_005_01_DENOMINATOR,,82,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_005_01_OBSERVED,Hospice and Palliative Care Dyspnea Screening,98.8,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_006_01_DENOMINATOR,,50,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_006_01_OBSERVED,Hospice and Palliative Care Dyspnea Treatment,94,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_007_01_DENOMINATOR,,27,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_007_01_OBSERVED,Patient Treated with an Opioid Who Are Given a Bowel Regimen,85.2,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_008_01_DENOMINATOR,,82,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_008_01_OBSERVED,Hospice and Palliative Care Composite Process Measure,85.4,,07/01/2024-06/30/2025
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_011_01_DENOMINATOR,Hospice Visits in the Last Days of Life,71,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_011_01_OBSERVED,Hospice Visits in the Last Days of Life,54.9,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_00_OBSERVED,Hospice Care Index Overall Score,9,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_01_DENOMINATOR,CHC/GIP provided (% days),"9,591",,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_01_OBSERVED,CHC/GIP provided (% days),0,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_01_PERCENTILE,CHC/GIP provided (% days),52,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_02_DENOMINATOR,Gaps in nursing visits (% elections),74,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_02_OBSERVED,Gaps in nursing visits (% elections),23,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_02_PERCENTILE,Gaps in nursing visits (% elections),14,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_03_DENOMINATOR,Early live discharges (% live discharges),29,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_03_OBSERVED,Early live discharges (% live discharges),13.8,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_03_PERCENTILE,Early live discharges (% live discharges),89,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_04_DENOMINATOR,Late live discharges (% live discharges),29,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_04_OBSERVED,Late live discharges (% live discharges),10.3,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_04_PERCENTILE,Late live discharges (% live discharges),5,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_05_DENOMINATOR,"Burdensome transitions, Type 1(% live discharges)",29,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_05_OBSERVED,"Burdensome transitions, Type 1 (% live discharges)",17.2,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_05_PERCENTILE,"Burdensome transitions, Type 1 (% live discharges)",89,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_06_DENOMINATOR,"Burdensome transitions, Type 2(% live discharges)",29,,01/01/2023-12/31/2024
261690,NOVUS LIFECARE,"1700 NW MOCK AVE, STE B",,BLUE SPRINGS,MO,64015,Jackson,(816) 654-4221,7,H_012_06_OBSERVED,"Burdensome transitions, Type 2 (% live discharges)",3.4,,01/01/2023-12/31/2024
